1638712586.036,0.0,0.0
1638712586.335,0.0,1.0
1638712586.638,0.0,1.0
1638712586.937,0.0,1.0
1638712587.236,0.0,1.0
1638712587.535,0.0,0.0
1638712587.838,4.0,0.0
1638712588.137,2.0,1.0
1638712588.436,0.0,0.0
1638712588.739,1.0,0.0
1638712589.038,0.0,0.0
1638712589.337,8.0,0.0
1638712589.64,3.0,1.0
1638712589.939,0.0,1.0
1638712590.239,0.0,1.0
1638712590.541,0.0,1.0
1638712590.84,0.0,1.0
1638712591.139,0.0,1.0
1638712591.438,0.0,1.0
1638712591.742,0.0,1.0
1638712592.041,0.0,1.0
1638712592.34,0.0,1.0
1638712592.643,0.0,0.0
1638712592.942,0.0,0.0
1638712593.241,0.0,0.0
1638712593.544,0.0,0.0
1638712593.843,0.0,0.0
1638712594.142,0.0,0.0
1638712594.445,0.0,0.0
1638712594.744,0.0,0.0
1638712595.043,2.0,0.0
1638712595.342,0.0,0.0
1638712595.645,0.0,0.0
1638712595.944,1.0,0.0
1638712596.243,0.0,0.0
1638712596.546,1.0,0.0
1638712596.845,1.0,0.0
1638712597.144,4.0,0.0
1638712597.447,6.0,0.0
1638712597.746,1.0,1.0
1638712598.045,0.0,1.0
1638712598.348,1.0,1.0
1638712598.647,2.0,1.0
1638712598.946,0.0,1.0
1638712599.245,0.0,1.0
1638712599.548,0.0,1.0
1638712599.847,2.0,1.0
1638712600.146,0.0,1.0
1638712600.449,0.0,1.0
1638712600.748,0.0,0.0
1638712601.047,0.0,0.0
1638712601.35,2.0,0.0
1638712601.65,0.0,0.0
1638712601.948,0.0,0.0
1638712602.248,0.0,0.0
1638712602.551,0.0,0.0
1638712602.85,0.0,0.0
1638712603.149,0.0,0.0
1638712603.451,2.0,0.0
1638712603.751,0.0,0.0
1638712604.05,0.0,0.0
1638712604.353,1.0,0.0
1638712604.652,0.0,0.0
1638712604.951,0.0,0.0
1638712605.254,0.0,0.0
1638712605.553,6.0,0.0
1638712605.852,8.0,0.0
1638712606.151,0.0,1.0
1638712606.454,0.0,1.0
1638712606.753,0.0,1.0
1638712607.052,0.0,1.0
1638712607.355,8.0,1.0
1638712607.654,0.0,2.0
1638712607.953,0.0,2.0
1638712608.256,0.0,2.0
1638712608.555,0.0,2.0
1638712608.854,0.0,1.0
1638712609.157,0.0,0.0
1638712609.456,0.0,0.0
1638712609.755,0.0,0.0
1638712610.054,0.0,0.0
1638712610.357,0.0,0.0
1638712610.656,0.0,0.0
1638712610.955,0.0,0.0
1638712611.258,0.0,0.0
1638712611.557,2.0,0.0
1638712611.856,2.0,0.0
1638712612.159,0.0,0.0
1638712612.458,2.0,0.0
1638712612.757,0.0,0.0
1638712613.06,0.0,0.0
1638712613.359,0.0,0.0
1638712613.658,6.0,0.0
1638712613.957,2.0,1.0
1638712614.261,10.0,1.0
1638712614.56,2.0,2.0
1638712614.859,0.0,2.0
1638712615.161,1.0,2.0
1638712615.46,0.0,2.0
1638712615.76,0.0,2.0
1638712616.063,2.0,2.0
1638712616.362,0.0,2.0
1638712616.661,0.0,2.0
1638712616.964,0.0,1.0
1638712617.263,0.0,1.0
1638712617.562,0.0,0.0
1638712617.861,0.0,0.0
1638712618.164,1.0,0.0
1638712618.463,0.0,0.0
1638712618.762,0.0,0.0
1638712619.065,0.0,0.0
1638712619.364,0.0,0.0
1638712619.663,0.0,0.0
1638712619.966,0.0,0.0
1638712620.265,2.0,0.0
1638712620.564,0.0,0.0
1638712620.867,2.0,0.0
1638712621.166,0.0,0.0
1638712621.465,0.0,0.0
1638712621.764,0.0,0.0
1638712622.067,3.0,0.0
1638712622.366,0.0,0.0
1638712622.665,1.0,0.0
1638712622.968,1.0,0.0
1638712623.267,0.0,0.0
1638712623.566,2.0,0.0
1638712623.869,2.0,0.0
1638712624.168,2.0,0.0
1638712624.467,0.0,1.0
1638712624.77,0.0,1.0
1638712625.069,0.0,1.0
1638712625.368,0.0,0.0
1638712625.667,0.0,0.0
1638712625.97,0.0,0.0
1638712626.27,0.0,0.0
1638712626.568,0.0,0.0
1638712626.871,0.0,0.0
1638712627.17,0.0,0.0
1638712627.47,0.0,0.0
1638712627.772,0.0,0.0
1638712628.072,2.0,0.0
1638712628.371,0.0,0.0
1638712628.674,0.0,0.0
1638712628.973,0.0,0.0
1638712629.272,0.0,0.0
1638712629.571,0.0,0.0
1638712629.874,1.0,0.0
1638712630.173,0.0,0.0
1638712630.472,6.0,0.0
1638712630.775,1.0,0.0
1638712631.074,0.0,1.0
1638712631.373,8.0,0.0
1638712631.676,0.0,1.0
1638712631.975,2.0,1.0
1638712632.274,0.0,1.0
1638712632.577,2.0,1.0
1638712632.876,0.0,2.0
1638712633.175,8.0,1.0
1638712633.474,0.0,2.0
1638712633.777,0.0,2.0
1638712634.076,0.0,2.0
1638712634.375,0.0,2.0
1638712634.678,0.0,1.0
1638712634.977,2.0,1.0
1638712635.276,0.0,1.0
1638712635.579,0.0,1.0
1638712635.878,0.0,1.0
1638712636.177,0.0,1.0
1638712636.476,0.0,0.0
1638712636.779,0.0,0.0
1638712637.078,0.0,0.0
1638712637.377,0.0,0.0
1638712637.68,0.0,0.0
1638712637.979,2.0,0.0
1638712638.278,0.0,0.0
1638712638.581,0.0,0.0
1638712638.88,0.0,0.0
1638712639.18,1.0,0.0
1638712639.482,1.0,0.0
1638712639.781,8.0,0.0
1638712640.081,8.0,1.0
1638712640.38,0.0,2.0
1638712640.683,2.0,2.0
1638712640.982,2.0,2.0
1638712641.281,8.0,2.0
1638712641.584,0.0,3.0
1638712641.883,1.0,3.0
1638712642.182,0.0,3.0
1638712642.485,0.0,3.0
1638712642.784,0.0,2.0
1638712643.083,0.0,2.0
1638712643.386,2.0,1.0
1638712643.685,0.0,1.0
1638712643.984,0.0,1.0
1638712644.283,0.0,1.0
1638712644.586,2.0,0.0
1638712644.885,1.0,0.0
1638712645.184,0.0,0.0
1638712645.487,0.0,0.0
1638712645.786,0.0,0.0
1638712646.085,0.0,0.0
1638712646.388,2.0,0.0
1638712646.687,2.0,0.0
1638712646.986,0.0,0.0
1638712647.289,2.0,0.0
1638712647.588,1.0,0.0
1638712647.887,0.0,0.0
1638712648.186,2.0,0.0
1638712648.489,0.0,0.0
1638712648.788,2.0,0.0
1638712649.087,1.0,1.0
1638712649.39,2.0,1.0
1638712649.689,0.0,1.0
1638712649.988,2.0,1.0
1638712650.291,0.0,1.0
1638712650.59,1.0,1.0
1638712650.889,0.0,1.0
1638712651.192,0.0,1.0
1638712651.491,0.0,0.0
1638712651.79,1.0,0.0
1638712652.09,2.0,0.0
1638712652.393,0.0,0.0
1638712652.692,0.0,0.0
1638712652.991,0.0,0.0
1638712653.293,0.0,0.0
1638712653.592,0.0,0.0
1638712653.891,0.0,0.0
1638712654.195,0.0,0.0
1638712654.494,0.0,0.0
1638712654.793,1.0,0.0
1638712655.096,2.0,0.0
1638712655.395,0.0,0.0
1638712655.694,2.0,0.0
1638712655.993,0.0,0.0
1638712656.296,0.0,0.0
1638712656.595,1.0,0.0
1638712656.894,2.0,0.0
1638712657.197,0.0,0.0
1638712657.496,0.0,0.0
1638712657.795,0.0,0.0
1638712658.098,0.0,0.0
1638712658.397,0.0,0.0
1638712658.696,1.0,0.0
1638712658.999,1.0,0.0
1638712659.298,0.0,0.0
1638712659.597,1.0,0.0
1638712659.896,0.0,0.0
1638712660.199,0.0,0.0
1638712660.498,0.0,0.0
1638712660.797,0.0,0.0
1638712661.1,0.0,0.0
1638712661.399,0.0,0.0
1638712661.698,0.0,0.0
1638712662.001,2.0,0.0
1638712662.3,2.0,0.0
1638712662.599,0.0,0.0
1638712662.902,0.0,0.0
1638712663.201,0.0,0.0
1638712663.5,0.0,0.0
1638712663.799,0.0,0.0
1638712664.102,2.0,0.0
1638712664.401,0.0,0.0
1638712664.701,0.0,0.0
1638712665.003,0.0,0.0
1638712665.303,0.0,0.0
1638712665.602,2.0,0.0
1638712665.904,0.0,0.0
1638712666.204,1.0,0.0
1638712666.503,0.0,0.0
1638712666.806,0.0,0.0
1638712667.105,0.0,0.0
1638712667.404,0.0,0.0
1638712667.703,2.0,0.0
1638712668.006,0.0,0.0
1638712668.305,0.0,0.0
1638712668.604,2.0,0.0
1638712668.907,0.0,0.0
1638712669.206,3.0,0.0
1638712669.505,1.0,0.0
1638712669.808,3.0,0.0
1638712670.107,1.0,1.0
1638712670.406,2.0,1.0
1638712670.705,0.0,1.0
1638712671.008,2.0,1.0
1638712671.307,0.0,1.0
1638712671.606,8.0,1.0
1638712671.909,0.0,2.0
1638712672.208,1.0,2.0
1638712672.507,0.0,1.0
1638712672.81,0.0,1.0
1638712673.109,0.0,1.0
1638712673.408,1.0,1.0
1638712673.711,2.0,1.0
1638712674.01,0.0,1.0
1638712674.309,0.0,1.0
1638712674.608,0.0,1.0
1638712674.911,0.0,0.0
1638712675.21,0.0,0.0
1638712675.509,0.0,0.0
1638712675.812,0.0,0.0
1638712676.111,0.0,0.0
1638712676.41,0.0,0.0
1638712676.713,2.0,0.0
1638712677.012,0.0,0.0
1638712677.311,0.0,0.0
1638712677.614,2.0,0.0
1638712677.913,0.0,0.0
1638712678.213,0.0,0.0
1638712678.512,0.0,0.0
1638712678.815,2.0,0.0
1638712679.116,0.0,0.0
1638712679.413,0.0,0.0
1638712679.716,2.0,0.0
1638712680.015,2.0,0.0
1638712680.314,0.0,0.0
1638712680.617,0.0,0.0
1638712680.916,1.0,0.0
1638712681.215,0.0,0.0
1638712681.518,0.0,0.0
1638712681.817,0.0,0.0
1638712682.116,1.0,0.0
1638712682.415,8.0,0.0
1638712682.718,2.0,1.0
1638712683.017,2.0,1.0
1638712683.316,0.0,1.0
1638712683.619,2.0,1.0
1638712683.918,0.0,1.0
1638712684.217,0.0,1.0
1638712684.52,0.0,1.0
1638712684.819,2.0,1.0
1638712685.118,0.0,1.0
1638712685.421,0.0,1.0
1638712685.72,0.0,0.0
1638712686.019,2.0,0.0
1638712686.318,0.0,0.0
1638712686.621,0.0,0.0
1638712686.92,1.0,0.0
1638712687.219,8.0,0.0
